id,dimension,level,name_cn,counterpart_central_body,candidate_url,site_key,coverage_status,notes
hubei.wsb,dept,provincial,湖北省人民政府外事办公室,mfa,https://wsb.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/wsb/
hubei.gzw,dept,provincial,湖北省国有资产监督管理委员会,sasac,https://gzw.hubei.gov.cn,,proxy_gated,alt=https://hubei.gov.cn/gzw/
hubei.scjgj,dept,provincial,湖北省市场监督管理局,samr,https://scjgj.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/scjgj/
hubei.tjj,dept,provincial,湖北省统计局,nbs,https://tjj.hubei.gov.cn,,reachable_uncrawled,alt=https://hubei.gov.cn/tjj/
hubei.ybj,dept,provincial,湖北省医疗保障局,nhsa,https://ybj.hubei.gov.cn,,proxy_gated,alt=https://hubei.gov.cn/ybj/
hubei.tyjr,dept,provincial,湖北省体育局,gas,https://tyjr.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/tyjr/
hubei.gbdst,dept,provincial,湖北省广播电视局,nrta,https://gbdst.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/gbdst/
hubei.jrjgj,dept,provincial,湖北省地方金融监督管理局,nfra,https://jrjgj.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/jrjgj/
hubei.sjaqj,dept,provincial,湖北省政务服务和数据管理局,nda,https://sjaqj.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/sjaqj/
hubei.ylj,dept,provincial,湖北省林业和草原局,forestry,https://ylj.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/ylj/
hubei.nyj,dept,provincial,湖北省能源局,nea,https://nyj.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/nyj/
hubei.yjglj,dept,provincial,湖北省药品监督管理局,nmpa,https://yjglj.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/yjglj/
hubei.zscqj,dept,provincial,湖北省知识产权局,cnipa,https://zscqj.hubei.gov.cn,,reachable_uncrawled,alt=https://hubei.gov.cn/zscqj/
hubei.xfj,dept,provincial,湖北省信访局,xinfang,https://xfj.hubei.gov.cn,,proxy_gated,alt=https://hubei.gov.cn/xfj/
hubei.jgswglj,dept,provincial,湖北省机关事务管理局,ggj,https://jgswglj.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/jgswglj/
hubei.tax,dept,provincial,国家税务总局湖北省税务局,chinatax,https://tax.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/tax/
hubei.customs,dept,provincial,湖北省海关,gacc,https://customs.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/customs/
hubei.pboc_br,dept,provincial,中国人民银行湖北省分行,pbc,https://pboc_br.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/pboc_br/
hubei.p_office,dept,provincial,中共湖北省委员会办公厅,cpc_general_office,https://p_office.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/p_office/
hubei.p_org,dept,provincial,中共湖北省委组织部,cpc_org_dept,https://p_org.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/p_org/
hubei.p_prop,dept,provincial,中共湖北省委宣传部,cpc_propaganda,https://p_prop.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/p_prop/
hubei.p_ufwd,dept,provincial,中共湖北省委统战部,cpc_united_front,https://p_ufwd.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/p_ufwd/
hubei.p_plac,dept,provincial,中共湖北省委政法委员会,cpc_plac,https://p_plac.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/p_plac/
hubei.p_cyber,dept,provincial,湖北省委网信办,cac,https://p_cyber.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/p_cyber/
hubei.p_ccdi,dept,provincial,中共湖北省纪委监委,cpc_ccdi_nsc,https://p_ccdi.hubei.gov.cn,,blackhole,alt=https://hubei.gov.cn/p_ccdi/
geo.hunan,geo,provincial,湖南省人民政府,,https://hunan.gov.cn,hunan,crawled,province portal
hunan.fgw,dept,provincial,湖南省发展和改革委员会,ndrc,https://fgw.hunan.gov.cn,hn_fgw,crawled,alt=https://hunan.gov.cn/fgw/
hunan.edu,dept,provincial,湖南省教育厅,moe,https://edu.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/edu/
hunan.kjt,dept,provincial,湖南省科学技术厅,most,https://kjt.hunan.gov.cn,hn_kjt,crawled,alt=https://hunan.gov.cn/kjt/
hunan.gxt,dept,provincial,湖南省工业和信息化厅,miit,https://gxt.hunan.gov.cn,hn_gxt,crawled,alt=https://hunan.gov.cn/gxt/
hunan.mzw,dept,provincial,湖南省民族宗教事务委员会,neac,https://mzw.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/mzw/
hunan.ga,dept,provincial,湖南省公安厅,mps,https://ga.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/ga/
hunan.at,dept,provincial,湖南省国家安全厅,mss,https://at.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/at/
hunan.mzt,dept,provincial,湖南省民政厅,mca,https://mzt.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/mzt/
hunan.sft,dept,provincial,湖南省司法厅,moj,https://sft.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/sft/
hunan.czt,dept,provincial,湖南省财政厅,mof,https://czt.hunan.gov.cn,hn_czt,crawled,alt=https://hunan.gov.cn/czt/
hunan.hrss,dept,provincial,湖南省人力资源和社会保障厅,mohrss,https://hrss.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/hrss/
hunan.zrzyt,dept,provincial,湖南省自然资源厅,mnr,https://zrzyt.hunan.gov.cn,hn_zrzyt,crawled,alt=https://hunan.gov.cn/zrzyt/
hunan.sthjt,dept,provincial,湖南省生态环境厅,mee,https://sthjt.hunan.gov.cn,hn_sthjt,crawled,alt=https://hunan.gov.cn/sthjt/
hunan.zjt,dept,provincial,湖南省住房和城乡建设厅,mohurd,https://zjt.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/zjt/
hunan.jtyst,dept,provincial,湖南省交通运输厅,mot,https://jtyst.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/jtyst/
hunan.slt,dept,provincial,湖南省水利厅,mwr,https://slt.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/slt/
hunan.nynct,dept,provincial,湖南省农业农村厅,mara,https://nynct.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/nynct/
hunan.swt,dept,provincial,湖南省商务厅,mofcom,https://swt.hunan.gov.cn,hn_swt,crawled,alt=https://hunan.gov.cn/swt/
hunan.whlyt,dept,provincial,湖南省文化和旅游厅,mct,https://whlyt.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/whlyt/
hunan.wjw,dept,provincial,湖南省卫生健康委员会,nhc,https://wjw.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/wjw/
hunan.tyj,dept,provincial,湖南省退役军人事务厅,mva,https://tyj.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/tyj/
hunan.yjt,dept,provincial,湖南省应急管理厅,mem,https://yjt.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/yjt/
hunan.sjt,dept,provincial,湖南省审计厅,cnao,https://sjt.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/sjt/
hunan.wsb,dept,provincial,湖南省人民政府外事办公室,mfa,https://wsb.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/wsb/
hunan.gzw,dept,provincial,湖南省国有资产监督管理委员会,sasac,https://gzw.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/gzw/
hunan.scjgj,dept,provincial,湖南省市场监督管理局,samr,https://scjgj.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/scjgj/
hunan.tjj,dept,provincial,湖南省统计局,nbs,https://tjj.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/tjj/
hunan.ybj,dept,provincial,湖南省医疗保障局,nhsa,https://ybj.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/ybj/
hunan.tyjr,dept,provincial,湖南省体育局,gas,https://tyjr.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/tyjr/
hunan.gbdst,dept,provincial,湖南省广播电视局,nrta,https://gbdst.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/gbdst/
hunan.jrjgj,dept,provincial,湖南省地方金融监督管理局,nfra,https://jrjgj.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/jrjgj/
hunan.sjaqj,dept,provincial,湖南省政务服务和数据管理局,nda,https://sjaqj.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/sjaqj/
hunan.ylj,dept,provincial,湖南省林业和草原局,forestry,https://ylj.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/ylj/
hunan.nyj,dept,provincial,湖南省能源局,nea,https://nyj.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/nyj/
hunan.yjglj,dept,provincial,湖南省药品监督管理局,nmpa,https://yjglj.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/yjglj/
hunan.zscqj,dept,provincial,湖南省知识产权局,cnipa,https://zscqj.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/zscqj/
hunan.xfj,dept,provincial,湖南省信访局,xinfang,https://xfj.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/xfj/
hunan.jgswglj,dept,provincial,湖南省机关事务管理局,ggj,https://jgswglj.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/jgswglj/
hunan.tax,dept,provincial,国家税务总局湖南省税务局,chinatax,https://tax.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/tax/
hunan.customs,dept,provincial,湖南省海关,gacc,https://customs.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/customs/
hunan.pboc_br,dept,provincial,中国人民银行湖南省分行,pbc,https://pboc_br.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/pboc_br/
hunan.p_office,dept,provincial,中共湖南省委员会办公厅,cpc_general_office,https://p_office.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/p_office/
hunan.p_org,dept,provincial,中共湖南省委组织部,cpc_org_dept,https://p_org.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/p_org/
hunan.p_prop,dept,provincial,中共湖南省委宣传部,cpc_propaganda,https://p_prop.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/p_prop/
hunan.p_ufwd,dept,provincial,中共湖南省委统战部,cpc_united_front,https://p_ufwd.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/p_ufwd/
hunan.p_plac,dept,provincial,中共湖南省委政法委员会,cpc_plac,https://p_plac.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/p_plac/
hunan.p_cyber,dept,provincial,湖南省委网信办,cac,https://p_cyber.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/p_cyber/
hunan.p_ccdi,dept,provincial,中共湖南省纪委监委,cpc_ccdi_nsc,https://p_ccdi.hunan.gov.cn,,blackhole,alt=https://hunan.gov.cn/p_ccdi/
geo.guangdong,geo,provincial,广东省人民政府,,https://gd.gov.cn,gd,crawled,province portal
guangdong.fgw,dept,provincial,广东省发展和改革委员会,ndrc,https://fgw.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/fgw/
guangdong.edu,dept,provincial,广东省教育厅,moe,https://edu.gd.gov.cn,gdedu,crawled,alt=https://gd.gov.cn/edu/
guangdong.kjt,dept,provincial,广东省科学技术厅,most,https://kjt.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/kjt/
guangdong.gxt,dept,provincial,广东省工业和信息化厅,miit,https://gxt.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/gxt/
guangdong.mzw,dept,provincial,广东省民族宗教事务委员会,neac,https://mzw.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/mzw/
guangdong.ga,dept,provincial,广东省公安厅,mps,https://ga.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/ga/
guangdong.at,dept,provincial,广东省国家安全厅,mss,https://at.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/at/
guangdong.mzt,dept,provincial,广东省民政厅,mca,https://mzt.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/mzt/
guangdong.sft,dept,provincial,广东省司法厅,moj,https://sft.gd.gov.cn,,server_error,alt=https://gd.gov.cn/sft/
guangdong.czt,dept,provincial,广东省财政厅,mof,https://czt.gd.gov.cn,gdczt,crawled,alt=https://gd.gov.cn/czt/
guangdong.hrss,dept,provincial,广东省人力资源和社会保障厅,mohrss,https://hrss.gd.gov.cn,gdhrss,crawled,alt=https://gd.gov.cn/hrss/
guangdong.zrzyt,dept,provincial,广东省自然资源厅,mnr,https://zrzyt.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/zrzyt/
guangdong.sthjt,dept,provincial,广东省生态环境厅,mee,https://sthjt.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/sthjt/
guangdong.zjt,dept,provincial,广东省住房和城乡建设厅,mohurd,https://zjt.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/zjt/
guangdong.jtyst,dept,provincial,广东省交通运输厅,mot,https://jtyst.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/jtyst/
guangdong.slt,dept,provincial,广东省水利厅,mwr,https://slt.gd.gov.cn,,server_error,alt=https://gd.gov.cn/slt/
guangdong.nynct,dept,provincial,广东省农业农村厅,mara,https://nynct.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/nynct/
guangdong.swt,dept,provincial,广东省商务厅,mofcom,https://swt.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/swt/
guangdong.whlyt,dept,provincial,广东省文化和旅游厅,mct,https://whlyt.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/whlyt/
guangdong.wjw,dept,provincial,广东省卫生健康委员会,nhc,https://wjw.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/wjw/
guangdong.tyj,dept,provincial,广东省退役军人事务厅,mva,https://tyj.gd.gov.cn,,reachable_uncrawled,alt=https://gd.gov.cn/tyj/
guangdong.yjt,dept,provincial,广东省应急管理厅,mem,https://yjt.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/yjt/
guangdong.sjt,dept,provincial,广东省审计厅,cnao,https://sjt.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/sjt/
guangdong.wsb,dept,provincial,广东省人民政府外事办公室,mfa,https://wsb.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/wsb/
guangdong.gzw,dept,provincial,广东省国有资产监督管理委员会,sasac,https://gzw.gd.gov.cn,,reachable_uncrawled,alt=https://gd.gov.cn/gzw/
guangdong.scjgj,dept,provincial,广东省市场监督管理局,samr,https://scjgj.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/scjgj/
guangdong.tjj,dept,provincial,广东省统计局,nbs,https://tjj.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/tjj/
guangdong.ybj,dept,provincial,广东省医疗保障局,nhsa,https://ybj.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/ybj/
guangdong.tyjr,dept,provincial,广东省体育局,gas,https://tyjr.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/tyjr/
guangdong.gbdst,dept,provincial,广东省广播电视局,nrta,https://gbdst.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/gbdst/
guangdong.jrjgj,dept,provincial,广东省地方金融监督管理局,nfra,https://jrjgj.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/jrjgj/
guangdong.sjaqj,dept,provincial,广东省政务服务和数据管理局,nda,https://sjaqj.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/sjaqj/
guangdong.ylj,dept,provincial,广东省林业和草原局,forestry,https://ylj.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/ylj/
guangdong.nyj,dept,provincial,广东省能源局,nea,https://nyj.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/nyj/
guangdong.yjglj,dept,provincial,广东省药品监督管理局,nmpa,https://yjglj.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/yjglj/
guangdong.zscqj,dept,provincial,广东省知识产权局,cnipa,https://zscqj.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/zscqj/
guangdong.xfj,dept,provincial,广东省信访局,xinfang,https://xfj.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/xfj/
guangdong.jgswglj,dept,provincial,广东省机关事务管理局,ggj,https://jgswglj.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/jgswglj/
guangdong.tax,dept,provincial,国家税务总局广东省税务局,chinatax,https://tax.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/tax/
guangdong.customs,dept,provincial,广东省海关,gacc,https://customs.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/customs/
guangdong.pboc_br,dept,provincial,中国人民银行广东省分行,pbc,https://pboc_br.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/pboc_br/
guangdong.p_office,dept,provincial,中共广东省委员会办公厅,cpc_general_office,https://p_office.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/p_office/
guangdong.p_org,dept,provincial,中共广东省委组织部,cpc_org_dept,https://p_org.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/p_org/
guangdong.p_prop,dept,provincial,中共广东省委宣传部,cpc_propaganda,https://p_prop.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/p_prop/
guangdong.p_ufwd,dept,provincial,中共广东省委统战部,cpc_united_front,https://p_ufwd.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/p_ufwd/
guangdong.p_plac,dept,provincial,中共广东省委政法委员会,cpc_plac,https://p_plac.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/p_plac/
guangdong.p_cyber,dept,provincial,广东省委网信办,cac,https://p_cyber.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/p_cyber/
guangdong.p_ccdi,dept,provincial,中共广东省纪委监委,cpc_ccdi_nsc,https://p_ccdi.gd.gov.cn,,blackhole,alt=https://gd.gov.cn/p_ccdi/
geo.hainan,geo,provincial,海南省人民政府,,https://hainan.gov.cn,,blackhole,province portal
hainan.fgw,dept,provincial,海南省发展和改革委员会,ndrc,https://fgw.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/fgw/
hainan.edu,dept,provincial,海南省教育厅,moe,https://edu.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/edu/
hainan.kjt,dept,provincial,海南省科学技术厅,most,https://kjt.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/kjt/
hainan.gxt,dept,provincial,海南省工业和信息化厅,miit,https://gxt.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/gxt/
hainan.mzw,dept,provincial,海南省民族宗教事务委员会,neac,https://mzw.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/mzw/
hainan.ga,dept,provincial,海南省公安厅,mps,https://ga.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/ga/
hainan.at,dept,provincial,海南省国家安全厅,mss,https://at.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/at/
hainan.mzt,dept,provincial,海南省民政厅,mca,https://mzt.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/mzt/
hainan.sft,dept,provincial,海南省司法厅,moj,https://sft.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/sft/
hainan.czt,dept,provincial,海南省财政厅,mof,https://czt.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/czt/
hainan.hrss,dept,provincial,海南省人力资源和社会保障厅,mohrss,https://hrss.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/hrss/
hainan.zrzyt,dept,provincial,海南省自然资源厅,mnr,https://zrzyt.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/zrzyt/
hainan.sthjt,dept,provincial,海南省生态环境厅,mee,https://sthjt.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/sthjt/
hainan.zjt,dept,provincial,海南省住房和城乡建设厅,mohurd,https://zjt.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/zjt/
hainan.jtyst,dept,provincial,海南省交通运输厅,mot,https://jtyst.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/jtyst/
hainan.slt,dept,provincial,海南省水利厅,mwr,https://slt.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/slt/
hainan.nynct,dept,provincial,海南省农业农村厅,mara,https://nynct.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/nynct/
hainan.swt,dept,provincial,海南省商务厅,mofcom,https://swt.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/swt/
hainan.whlyt,dept,provincial,海南省文化和旅游厅,mct,https://whlyt.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/whlyt/
hainan.wjw,dept,provincial,海南省卫生健康委员会,nhc,https://wjw.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/wjw/
hainan.tyj,dept,provincial,海南省退役军人事务厅,mva,https://tyj.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/tyj/
hainan.yjt,dept,provincial,海南省应急管理厅,mem,https://yjt.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/yjt/
hainan.sjt,dept,provincial,海南省审计厅,cnao,https://sjt.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/sjt/
hainan.wsb,dept,provincial,海南省人民政府外事办公室,mfa,https://wsb.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/wsb/
hainan.gzw,dept,provincial,海南省国有资产监督管理委员会,sasac,https://gzw.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/gzw/
hainan.scjgj,dept,provincial,海南省市场监督管理局,samr,https://scjgj.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/scjgj/
hainan.tjj,dept,provincial,海南省统计局,nbs,https://tjj.hainan.gov.cn,,blackhole,alt=https://hainan.gov.cn/tjj/
